site_no,date,mean
09085000,2021-12-16,4.663541666666666
09085000,2021-12-17,4.542708333333334
09085000,2021-12-18,4.528125
09085000,2021-12-19,3.9267857142857143
09085000,2022-01-26,2.527083333333333
09085000,2022-01-27,2.2885416666666667
09085000,2022-01-28,2.015625
09085000,2022-01-29,1.75625
09085000,2022-01-30,1.84375
09085000,2022-01-31,2.00625
09085000,2022-02-01,2.1333333333333333
09085000,2022-02-02,3.4520833333333334
09085000,2022-02-03,2.519791666666667
09085000,2022-02-04,1.8831578947368421
09085000,2022-02-05,1.9604166666666667
09085000,2022-02-06,3.091666666666667
09085000,2022-02-07,3.6958333333333333
09085000,2022-02-08,3.296875
09085000,2022-02-09,3.464583333333333
09085000,2022-02-10,3.529166666666667
09085000,2022-02-11,3.5770833333333334
09085000,2022-02-12,3.2604166666666665
09085000,2022-02-13,2.971875
09085000,2022-02-14,3.089583333333333
09085000,2022-02-15,3.5239583333333333
09085000,2022-02-16,8.220833333333333
09085000,2022-02-17,6.288541666666666
09085000,2022-02-18,5.854166666666667
09085000,2022-02-19,6.748958333333333
09085000,2022-02-20,6.9625
09085000,2022-02-22,3.07
09085000,2022-02-23,2.652083333333333
09085000,2022-02-24,2.634375
09085000,2022-02-25,2.6770833333333335
09085000,2022-02-26,2.446875
09085000,2022-02-27,2.4126315789473685
09085000,2022-02-28,2.8875
09085000,2022-03-01,3.31875
09085000,2022-03-02,3.4427083333333335
09085000,2022-03-03,3.8822916666666667
09085000,2022-03-04,4.166666666666667
09085000,2022-03-05,5.61875
09085000,2022-03-06,4.966666666666667
09085000,2022-03-07,3.625
09085000,2022-03-08,3.071875
09085000,2022-03-09,3.2979166666666666
09085000,2022-03-10,3.113541666666667
09085000,2022-03-11,2.716666666666667
09085000,2022-03-12,3.121875
09085000,2022-03-13,3.7114583333333333
09085000,2022-03-14,4.034375
09085000,2022-03-15,4.360416666666667
09085000,2022-03-16,4.433333333333334
09085000,2022-03-17,4.853125
09085000,2022-03-18,4.28125
09085000,2022-03-19,3.9
09085000,2022-03-20,4.189583333333333
09085000,2022-03-21,5.053125
09085000,2022-03-22,4.880208333333333
09085000,2022-03-23,4.2125
09085000,2022-03-24,4.35
09085000,2022-03-25,6.460416666666666
09085000,2022-03-26,9.626041666666666
09085000,2022-03-27,15.276041666666666
09085000,2022-03-28,25.2
09085000,2022-03-29,31.397916666666667
09085000,2022-03-30,23.946875
09085000,2022-03-31,13.91875
09085000,2022-04-01,11.726041666666667
09085000,2022-04-02,11.023958333333333
09085000,2022-04-03,13.052083333333334
09085000,2022-04-04,13.853125
09085000,2022-04-05,12.927083333333334
09085000,2022-04-06,14.754166666666666
09085000,2022-04-07,13.91875
09085000,2022-04-08,13.720833333333333
09085000,2022-04-09,17.230208333333334
09085000,2022-04-10,21.95
09085000,2022-04-11,18.058333333333334
09085000,2022-04-12,17.674725274725276
09085000,2022-04-13,17.672916666666666
09085000,2022-04-14,15.016176470588235
