site_no,date,mean
09014050,2010-09-12,6.805
09014050,2010-09-13,3.2177304964539006
09014050,2010-09-14,3.5081481481481482
09014050,2010-09-15,3.528776978417266
09014050,2010-09-16,5.043089430894309
09014050,2010-09-17,13.333587786259542
09014050,2010-09-18,6.36015037593985
09014050,2010-09-19,2.9294964028776977
09014050,2010-09-20,13.92991452991453
09014050,2010-09-21,8.1375
09014050,2010-09-25,2.4747474747474745
09014050,2010-09-26,2.229078014184397
09014050,2010-09-27,2.0780141843971633
09014050,2010-09-28,3.621212121212121
09014050,2010-09-29,2.676190476190476
09014050,2010-09-30,2.1222222222222222
09014050,2010-10-01,2.077777777777778
09014050,2010-11-02,5.599074074074074
09014050,2010-11-03,8.786111111111111
09014050,2010-11-04,8.721678321678322
09014050,2010-11-05,3.165034965034965
